OrderID,OrderDate,ShipDate,CustomerID,ProductID,Quantity,Sales,Discount,Profit,Region
US-2017-152569,15-05-2017,20-05-2017,JD-16015,OFF-PA-10001736,2,57,0.20,19,Central
US-2017-152569,15-05-2017,20-05-2017,JD-16015,TEC-PH-10002185,2,11,0.20,3,Central
US-2014-137680,24-02-2014,03-02-2014,JH-15430,OFF-PA-10000174,4,33,0.20,11,West
US-2014-137680,24-02-2014,03-02-2014,JH-15430,OFF-PA-10000069,3,23,0.20,8,West
CA-2015-103177,30-05-2015,06-01-2015,EN-13780,TEC-PH-10001795,3,240,0.00,2,East
CA-2015-103177,30-05-2015,06-01-2015,EN-13780,OFF-AP-10004540,2,160,0.00,45,East
CA-2015-103177,30-05-2015,06-01-2015,EN-13780,TEC-PH-10001527,3,129,0.00,4,East
US-2016-138408,18-11-2016,21-11-2016,KC-16255,TEC-AC-10003870,4,1320,0.00,528,South
CA-2017-117667,12-04-2017,12-09-2017,MS-17980,FUR-CH-10004540,10,240,0.30,-10,East
CA-2017-117667,12-04-2017,12-09-2017,MS-17980,FUR-FU-10004093,2,55,0.20,7,East
CA-2017-117667,12-04-2017,12-09-2017,MS-17980,OFF-AR-10000716,3,13,0.20,3,East
CA-2017-117667,12-04-2017,12-09-2017,MS-17980,OFF-PA-10002709,5,24,0.20,9,East
CA-2017-117667,12-04-2017,12-09-2017,MS-17980,TEC-AC-10000580,4,256,0.20,-29,East
CA-2016-110982,06-05-2016,06-07-2016,CK-12205,OFF-BI-10000829,6,22,0.20,7,West
CA-2016-110982,06-05-2016,06-07-2016,CK-12205,OFF-AP-10004859,4,58,0.00,16,West
CA-2016-147123,12-10-2016,12-12-2016,SJ-20125,OFF-PA-10000575,12,80,0.00,37,West
CA-2017-154501,30-04-2017,05-05-2017,EA-14035,OFF-AR-10002804,2,10,0.00,4,West
CA-2017-166933,24-04-2017,28-04-2017,MG-17890,OFF-FA-10002676,1,2,0.00,1,West
CA-2015-142055,05-08-2015,05-10-2015,AB-10255,OFF-PA-10003465,2,38,0.00,18,East
CA-2015-137106,31-03-2015,04-04-2015,SC-20260,TEC-PH-10000011,5,80,0.20,28,South
CA-2017-136609,08-06-2017,08-11-2017,TB-21355,OFF-PA-10004381,3,115,0.20,40,Central
CA-2017-160885,12-02-2017,12-06-2017,JK-16090,TEC-PH-10001795,4,2480,0.00,744,Central
US-2016-167472,06-06-2016,06-07-2016,CK-12595,TEC-AC-10001109,6,180,0.00,76,South
US-2016-167472,06-06-2016,06-07-2016,CK-12595,TEC-AC-10003038,3,27,0.00,5,South
US-2016-167472,06-06-2016,06-07-2016,CK-12595,TEC-AC-10003174,3,323,0.00,129,South
US-2016-167472,06-06-2016,06-07-2016,CK-12595,OFF-PA-10000157,3,60,0.00,28,South
US-2016-167472,06-06-2016,06-07-2016,CK-12595,OFF-BI-10001721,3,64,0.00,31,South
US-2016-167472,06-06-2016,06-07-2016,CK-12595,OFF-BI-10000591,3,12,0.00,6,South
US-2016-167472,06-06-2016,06-07-2016,CK-12595,OFF-PA-10001534,2,13,0.00,6,South
CA-2015-120551,13-04-2015,20-04-2015,SS-20590,OFF-BI-10002071,3,17,0.00,8,Central
US-2017-150595,22-05-2017,26-05-2017,LE-16810,FUR-CH-10000513,2,182,0.30,-55,Central
US-2017-150595,22-05-2017,26-05-2017,LE-16810,OFF-BI-10003274,2,2,0.80,-3,Central
US-2017-150595,22-05-2017,26-05-2017,LE-16810,OFF-SU-10000381,3,22,0.20,3,Central
CA-2016-134936,19-12-2016,25-12-2016,ES-14080,FUR-TA-10001086,6,456,0.50,-219,West
CA-2016-134936,19-12-2016,25-12-2016,ES-14080,OFF-BI-10000174,6,10,0.70,-8,West
CA-2016-134936,19-12-2016,25-12-2016,ES-14080,OFF-BI-10002103,2,5,0.70,-4,West
CA-2017-102967,22-09-2017,26-09-2017,MG-17890,OFF-ST-10001590,5,67,0.00,18,East
CA-2017-151008,09-07-2017,09-08-2017,JM-16195,FUR-FU-10002396,2,25,0.00,11,West
CA-2017-151008,09-07-2017,09-08-2017,JM-16195,TEC-PH-10002807,4,127,0.20,47,West
CA-2014-159800,28-11-2014,12-01-2014,SG-20470,OFF-AP-10004859,3,44,0.00,12,West
CA-2014-159800,28-11-2014,12-01-2014,SG-20470,TEC-AC-10003447,7,140,0.00,35,West
US-2014-159618,11-12-2014,16-11-2014,DB-12970,OFF-AR-10003183,1,3,0.20,0,Central
US-2014-159618,11-12-2014,16-11-2014,DB-12970,OFF-SU-10000432,6,17,0.20,-3,Central
US-2014-159618,11-12-2014,16-11-2014,DB-12970,TEC-AC-10003832,3,80,0.20,21,Central
US-2014-159618,11-12-2014,16-11-2014,DB-12970,OFF-PA-10004100,7,36,0.20,13,Central
US-2014-159618,11-12-2014,16-11-2014,DB-12970,FUR-BO-10004467,1,68,0.32,-13,Central
CA-2017-116113,10-02-2017,10-06-2017,JW-15220,FUR-FU-10002963,2,10,0.00,3,South
CA-2015-125066,14-12-2015,18-12-2015,KD-16495,FUR-FU-10003829,2,6,0.00,2,South
CA-2015-125066,14-12-2015,18-12-2015,KD-16495,OFF-AR-10003582,2,56,0.00,16,South
US-2015-114741,12-06-2015,12-10-2015,IL-15100,OFF-PA-10000048,1,6,0.00,3,West
US-2015-114741,12-06-2015,12-10-2015,IL-15100,OFF-ST-10000078,5,1326,0.00,239,West
US-2015-114741,12-06-2015,12-10-2015,IL-15100,OFF-LA-10004853,3,15,0.00,7,West
CA-2017-133263,31-03-2017,04-02-2017,JE-15610,OFF-BI-10001153,1,35,0.00,17,South
CA-2017-133263,31-03-2017,04-02-2017,JE-15610,TEC-CO-10001449,5,3000,0.00,1440,South
CA-2017-133263,31-03-2017,04-02-2017,JE-15610,OFF-BI-10000474,4,64,0.00,31,South
CA-2017-157966,13-03-2017,13-03-2017,SU-20665,OFF-AR-10000799,4,19,0.20,2,Central
CA-2017-157966,13-03-2017,13-03-2017,SU-20665,TEC-MA-10002109,2,210,0.30,9,Central
CA-2017-157966,13-03-2017,13-03-2017,SU-20665,OFF-AR-10003338,5,30,0.20,2,Central
CA-2017-157966,13-03-2017,13-03-2017,SU-20665,FUR-CH-10003606,1,90,0.30,-3,Central
CA-2017-157966,13-03-2017,13-03-2017,SU-20665,TEC-CO-10001449,2,960,0.20,336,Central
CA-2017-157966,13-03-2017,13-03-2017,SU-20665,OFF-PA-10001934,3,16,0.20,6,Central
CA-2017-157966,13-03-2017,13-03-2017,SU-20665,TEC-PH-10001527,1,34,0.20,-7,Central
CA-2014-151162,12-05-2014,12-09-2014,EA-14035,OFF-PA-10001033,3,98,0.20,36,East
CA-2014-151162,12-05-2014,12-09-2014,EA-14035,OFF-BI-10003719,4,30,0.70,-24,East
CA-2014-151162,12-05-2014,12-09-2014,EA-14035,OFF-PA-10003036,3,17,0.20,6,East
CA-2014-151162,12-05-2014,12-09-2014,EA-14035,TEC-PH-10001870,1,37,0.40,-9,East
CA-2014-151162,12-05-2014,12-09-2014,EA-14035,TEC-PH-10001809,2,180,0.40,-45,East
CA-2016-136686,12-12-2016,16-12-2016,RF-19840,FUR-FU-10004864,6,384,0.00,123,West
CA-2016-136686,12-12-2016,16-12-2016,RF-19840,OFF-AP-10002350,3,57,0.00,16,West
CA-2017-137498,09-09-2017,14-09-2017,LC-17050,OFF-AR-10003829,2,7,0.00,2,West
CA-2017-137498,09-09-2017,14-09-2017,LC-17050,FUR-CH-10003833,5,244,0.20,-15,West
CA-2017-137498,09-09-2017,14-09-2017,LC-17050,OFF-PA-10000143,9,48,0.00,23,West
CA-2017-163818,10-04-2017,10-08-2017,PS-18970,FUR-FU-10000076,1,20,0.00,9,East
CA-2016-161158,05-09-2016,13-05-2016,PS-18970,OFF-AR-10000462,5,8,0.00,3,East
CA-2014-116673,15-12-2014,19-12-2014,JO-15280,FUR-FU-10003829,2,6,0.00,2,West
CA-2017-105333,30-11-2017,12-04-2017,VP-21730,OFF-ST-10002182,4,84,0.00,2,East
CA-2017-105333,30-11-2017,12-04-2017,VP-21730,TEC-PH-10001468,3,546,0.00,164,East
CA-2017-105333,30-11-2017,12-04-2017,VP-21730,OFF-ST-10001809,3,269,0.00,5,East
CA-2015-149993,19-03-2015,20-03-2015,GA-14725,OFF-FA-10001561,5,11,0.00,4,West
CA-2014-168158,19-07-2014,24-07-2014,EM-14140,OFF-BI-10001759,2,6,0.20,2,West
CA-2016-115224,12-08-2016,12-11-2016,DB-13615,OFF-ST-10000615,3,34,0.00,10,West
CA-2016-115224,12-08-2016,12-11-2016,DB-13615,OFF-ST-10003816,2,352,0.00,81,West
CA-2014-164742,13-10-2014,18-10-2014,ML-17395,FUR-CH-10002880,2,246,0.00,27,East
CA-2014-164742,13-10-2014,18-10-2014,ML-17395,OFF-BI-10004738,1,19,0.00,9,East
US-2017-108014,19-11-2017,25-11-2017,JH-15430,OFF-BI-10003984,7,60,0.70,-46,East
CA-2017-160325,24-09-2017,24-09-2017,BP-11095,TEC-PH-10000984,2,392,0.00,110,East
CA-2017-160325,24-09-2017,24-09-2017,BP-11095,TEC-PH-10001944,3,438,0.00,131,East
CA-2015-159779,25-09-2015,29-09-2015,SB-20185,OFF-BI-10002735,2,69,0.00,32,East
CA-2017-151176,13-02-2017,20-02-2017,SV-20785,OFF-SU-10001165,3,25,0.00,7,East
CA-2017-151176,13-02-2017,20-02-2017,SV-20785,OFF-AR-10000614,3,11,0.00,3,East
CA-2014-108903,10-03-2014,10-03-2014,DO-13435,OFF-AR-10004010,2,56,0.20,4,East
CA-2014-108903,10-03-2014,10-03-2014,DO-13435,OFF-EN-10004030,5,14,0.20,5,East
CA-2014-108903,10-03-2014,10-03-2014,DO-13435,TEC-AC-10003023,3,142,0.20,-4,East
CA-2016-117919,27-08-2016,29-08-2016,TB-21355,OFF-ST-10003572,1,14,0.20,1,Central
CA-2016-117919,27-08-2016,29-08-2016,TB-21355,OFF-PA-10004353,5,80,0.20,28,Central
CA-2015-142475,12-03-2015,12-07-2015,BS-11380,OFF-BI-10003718,6,590,0.20,207,East
CA-2016-134516,20-09-2016,25-09-2016,FM-14215,FUR-FU-10001546,2,17,0.20,1,South
CA-2016-134516,20-09-2016,25-09-2016,FM-14215,FUR-CH-10002880,1,98,0.20,-11,South
CA-2017-105193,25-03-2017,31-03-2017,JL-15835,OFF-AR-10001547,5,11,0.00,3,East
CA-2015-168634,12-06-2015,12-11-2015,AF-10870,OFF-AP-10001626,2,8,0.00,2,West
CA-2017-117198,31-08-2017,09-05-2017,BG-11035,TEC-AC-10003033,2,660,0.00,218,South
CA-2015-145828,10-05-2015,10-07-2015,MB-17305,TEC-AC-10002323,3,53,0.20,-5,East
CA-2017-121027,18-08-2017,22-08-2017,HW-14935,TEC-AC-10002049,2,844,0.00,371,West
CA-2017-121027,18-08-2017,22-08-2017,HW-14935,TEC-AC-10002253,9,1496,0.00,224,West
CA-2016-147431,02-02-2016,02-07-2016,AB-10105,OFF-ST-10003994,2,118,0.00,6,East
CA-2016-158001,23-08-2016,27-08-2016,JP-15460,OFF-AR-10002399,5,21,0.00,9,East
CA-2016-158001,23-08-2016,27-08-2016,JP-15460,OFF-AP-10002118,5,1041,0.00,281,East
CA-2016-158001,23-08-2016,27-08-2016,JP-15460,OFF-AR-10001954,6,29,0.00,8,East
CA-2017-125745,30-06-2017,07-04-2017,DV-13045,FUR-FU-10001591,2,20,0.20,5,South
CA-2015-101154,18-09-2015,21-09-2015,CM-12190,OFF-ST-10004186,4,444,0.00,9,West
US-2016-124163,25-09-2016,30-09-2016,SC-20695,TEC-AC-10001908,5,500,0.00,175,Central
US-2016-124163,25-09-2016,30-09-2016,SC-20695,OFF-AR-10000817,1,3,0.00,1,Central
US-2016-124163,25-09-2016,30-09-2016,SC-20695,FUR-CH-10004218,2,202,0.00,50,Central
US-2016-124163,25-09-2016,30-09-2016,SC-20695,FUR-FU-10000755,11,69,0.00,17,Central
CA-2016-121748,24-10-2016,28-10-2016,VW-21775,TEC-AC-10003063,4,100,0.00,21,West
CA-2016-121748,24-10-2016,28-10-2016,VW-21775,TEC-AC-10002637,2,360,0.00,22,West
CA-2014-126683,29-09-2014,10-01-2014,PP-18955,FUR-FU-10001706,2,6,0.00,3,West
CA-2014-126683,29-09-2014,10-01-2014,PP-18955,FUR-TA-10002958,9,2349,0.00,399,West
CA-2017-148810,26-06-2017,07-01-2017,DR-12880,OFF-LA-10004689,6,14,0.20,5,South
CA-2017-148810,26-06-2017,07-01-2017,DR-12880,FUR-CH-10001545,3,274,0.20,-14,South
US-2016-146066,21-08-2016,23-08-2016,RB-19465,FUR-TA-10002530,9,815,0.40,-340,East
CA-2014-127614,02-11-2014,15-02-2014,NF-18385,TEC-AC-10001432,3,234,0.00,103,South
CA-2014-127614,02-11-2014,15-02-2014,NF-18385,FUR-TA-10003715,6,1256,0.00,75,South
CA-2014-127614,02-11-2014,15-02-2014,NF-18385,OFF-BI-10003291,2,17,0.00,8,South
CA-2016-101742,23-09-2016,28-09-2016,CR-12580,OFF-BI-10004187,7,11,0.20,4,East
CA-2015-134943,12-05-2015,12-06-2015,SU-20665,OFF-BI-10000666,5,153,0.00,76,Central
CA-2017-123022,09-03-2017,09-08-2017,SC-20050,OFF-BI-10002225,5,83,0.20,29,West
CA-2017-123022,09-03-2017,09-08-2017,SC-20050,TEC-AC-10000474,3,285,0.00,85,West
CA-2017-113208,26-03-2017,04-02-2017,ML-18040,FUR-FU-10004245,3,61,0.00,23,Central
CA-2014-154893,21-12-2014,27-12-2014,GM-14440,FUR-CH-10004287,6,1326,0.20,149,West
CA-2014-154893,21-12-2014,27-12-2014,GM-14440,FUR-CH-10000595,3,572,0.20,36,West
CA-2014-147900,23-09-2014,28-09-2014,JK-15640,OFF-PA-10003063,9,29,0.20,10,East
CA-2017-106355,04-02-2017,04-05-2017,AT-10435,OFF-AR-10000246,4,11,0.00,3,East
CA-2016-127985,04-01-2016,04-05-2016,DB-12910,FUR-FU-10003274,4,7,0.00,3,South
CA-2015-166604,15-05-2015,20-05-2015,AH-10690,OFF-EN-10004147,3,18,0.00,9,South
CA-2017-120719,23-03-2017,26-03-2017,SJ-20125,OFF-BI-10002103,5,35,0.20,11,West
CA-2017-127117,14-04-2017,19-04-2017,HM-14860,FUR-FU-10004018,5,74,0.00,20,East
CA-2015-104241,01-04-2015,01-09-2015,AG-10495,FUR-FU-10001473,14,192,0.00,69,South
CA-2017-168179,11-02-2017,11-07-2017,JB-16000,OFF-PA-10001800,3,19,0.00,9,West
CA-2017-142342,17-07-2017,19-07-2017,AJ-10795,OFF-PA-10004609,5,32,0.00,16,West
CA-2017-142342,17-07-2017,19-07-2017,AJ-10795,OFF-EN-10002592,5,58,0.00,29,West
CA-2017-142342,17-07-2017,19-07-2017,AJ-10795,OFF-ST-10002957,2,11,0.00,0,West
CA-2017-142342,17-07-2017,19-07-2017,AJ-10795,FUR-BO-10002613,5,1194,0.15,211,West
CA-2017-109099,10-06-2017,10-11-2017,MM-18280,OFF-PA-10001033,1,41,0.00,20,East
US-2014-134187,11-04-2014,11-11-2014,TH-21235,OFF-AR-10000940,1,3,0.00,1,West
CA-2016-145261,18-12-2016,21-12-2016,AH-10120,OFF-BI-10001670,4,45,0.70,-30,West
CA-2016-145261,18-12-2016,21-12-2016,AH-10120,OFF-AR-10004078,4,19,0.20,2,West
CA-2016-145261,18-12-2016,21-12-2016,AH-10120,OFF-PA-10003036,2,12,0.20,4,West
CA-2016-145261,18-12-2016,21-12-2016,AH-10120,TEC-AC-10000991,3,113,0.20,-8,West
CA-2016-145261,18-12-2016,21-12-2016,AH-10120,FUR-TA-10002530,5,377,0.50,-264,West
CA-2016-145261,18-12-2016,21-12-2016,AH-10120,OFF-LA-10000407,4,16,0.20,5,West
CA-2016-145261,18-12-2016,21-12-2016,AH-10120,TEC-PH-10004833,3,29,0.20,-7,West
CA-2016-108875,24-09-2016,10-01-2016,CL-12700,FUR-FU-10002671,2,21,0.20,8,West
CA-2016-108875,24-09-2016,10-01-2016,CL-12700,OFF-ST-10001370,9,511,0.20,-96,West
CA-2016-141957,21-07-2016,21-07-2016,JG-15310,OFF-AR-10000914,2,19,0.20,1,East
CA-2016-141957,21-07-2016,21-07-2016,JG-15310,OFF-BI-10001116,7,11,0.70,-8,East
CA-2016-141957,21-07-2016,21-07-2016,JG-15310,OFF-ST-10002276,1,67,0.20,4,East
CA-2016-141957,21-07-2016,21-07-2016,JG-15310,OFF-ST-10004340,2,99,0.20,9,East
CA-2016-142405,06-11-2016,15-06-2016,SE-20110,OFF-LA-10004093,2,15,0.00,7,West
CA-2016-142405,06-11-2016,15-06-2016,SE-20110,OFF-BI-10004728,14,54,0.20,18,West
CA-2016-142405,06-11-2016,15-06-2016,SE-20110,TEC-AC-10003095,3,390,0.00,133,West
CA-2015-141012,06-09-2015,06-11-2015,TG-21640,FUR-FU-10003192,4,355,0.00,92,West
CA-2015-141012,06-09-2015,06-11-2015,TG-21640,TEC-PH-10004522,3,140,0.20,9,West
CA-2017-127922,27-10-2017,11-03-2017,SH-19975,OFF-EN-10003068,2,16,0.20,6,Central
CA-2017-127922,27-10-2017,11-03-2017,SH-19975,OFF-PA-10001204,2,8,0.20,3,Central
CA-2016-146318,22-01-2016,27-01-2016,MC-17275,OFF-PA-10003953,2,13,0.00,6,West
CA-2014-135993,28-05-2014,06-02-2014,PJ-18835,TEC-PH-10001552,6,57,0.20,6,West
CA-2014-135993,28-05-2014,06-02-2014,PJ-18835,TEC-AC-10004877,4,28,0.00,2,West
CA-2014-126802,29-12-2014,01-05-2015,ZC-21910,FUR-FU-10000193,3,39,0.60,-51,Central
CA-2016-143924,28-07-2016,08-03-2016,SC-20680,OFF-FA-10000735,7,20,0.00,9,Central
CA-2016-143924,28-07-2016,08-03-2016,SC-20680,OFF-PA-10002120,2,110,0.00,54,Central
CA-2016-141551,24-09-2016,30-09-2016,BP-11230,OFF-BI-10001249,1,6,0.00,3,Central
CA-2016-141551,24-09-2016,30-09-2016,BP-11230,OFF-PA-10001569,1,6,0.00,3,Central
CA-2014-164315,04-02-2014,04-08-2014,RD-19585,OFF-PA-10004248,3,16,0.00,7,South
CA-2014-164315,04-02-2014,04-08-2014,RD-19585,TEC-PH-10001128,7,1050,0.00,294,South
CA-2014-164315,04-02-2014,04-08-2014,RD-19585,OFF-AP-10003842,5,155,0.00,40,South
CA-2015-131072,11-05-2015,11-05-2015,KL-16645,OFF-BI-10002794,3,98,0.20,36,West
CA-2014-131541,28-07-2014,28-07-2014,CK-12205,OFF-FA-10000621,5,14,0.20,5,South
CA-2014-131541,28-07-2014,28-07-2014,CK-12205,FUR-FU-10003623,6,130,0.20,13,South
CA-2014-131541,28-07-2014,28-07-2014,CK-12205,OFF-EN-10000781,7,49,0.20,17,South
CA-2015-119550,26-12-2015,31-12-2015,RB-19705,FUR-CH-10002044,3,275,0.30,-90,Central
US-2015-138093,12-10-2015,16-12-2015,KM-16225,OFF-AR-10000817,9,27,0.00,9,East
US-2015-138093,12-10-2015,16-12-2015,KM-16225,OFF-PA-10001509,5,45,0.00,21,East
US-2015-138093,12-10-2015,16-12-2015,KM-16225,TEC-PH-10004667,1,135,0.00,36,East
US-2015-138093,12-10-2015,16-12-2015,KM-16225,OFF-PA-10000143,5,26,0.00,13,East
US-2015-138093,12-10-2015,16-12-2015,KM-16225,FUR-CH-10000785,3,543,0.00,141,East
CA-2016-126165,05-05-2016,05-07-2016,AH-10465,FUR-TA-10001676,2,71,0.20,-2,West
CA-2017-126123,14-10-2017,18-10-2017,AG-10765,OFF-BI-10000309,9,27,0.80,-42,Central
CA-2017-126123,14-10-2017,18-10-2017,AG-10765,OFF-BI-10004224,1,13,0.80,-24,Central
CA-2016-143441,11-05-2016,11-05-2016,EB-14170,OFF-LA-10002312,1,12,0.20,4,Central
CA-2017-148320,11-03-2017,11-08-2017,PG-18895,OFF-PA-10003022,6,36,0.00,18,West
CA-2016-125661,24-11-2016,26-11-2016,CA-12055,OFF-EN-10001532,3,41,0.20,15,East
CA-2016-125661,24-11-2016,26-11-2016,CA-12055,TEC-AC-10004855,5,140,0.20,-23,East
US-2014-123519,14-12-2014,21-12-2014,SS-20875,OFF-AR-10003829,1,3,0.20,0,East
US-2014-123519,14-12-2014,21-12-2014,SS-20875,FUR-TA-10002645,1,137,0.40,-52,East
US-2014-123519,14-12-2014,21-12-2014,SS-20875,TEC-AC-10003033,1,264,0.20,43,East
CA-2014-155593,11-03-2014,11-08-2014,RP-19390,OFF-SU-10002522,3,12,0.00,3,East
CA-2017-136000,22-09-2017,25-09-2017,SC-20440,OFF-BI-10004828,3,40,0.20,15,East
US-2015-160857,05-08-2015,15-05-2015,NW-18400,FUR-FU-10001095,3,79,0.00,30,East
US-2015-160857,05-08-2015,15-05-2015,NW-18400,OFF-SU-10000157,3,358,0.00,7,East
US-2015-160857,05-08-2015,15-05-2015,NW-18400,FUR-CH-10002647,2,128,0.10,21,East
US-2015-160857,05-08-2015,15-05-2015,NW-18400,TEC-CO-10004115,7,2800,0.20,1015,East
US-2015-160857,05-08-2015,15-05-2015,NW-18400,OFF-PA-10003363,3,19,0.00,9,East
CA-2017-115805,31-07-2017,31-07-2017,KW-16435,TEC-PH-10003092,1,37,0.20,4,Central
US-2014-143707,03-01-2014,03-05-2014,HR-14770,TEC-PH-10003655,3,6,0.00,2,East
CA-2017-116939,25-09-2017,29-09-2017,AG-10900,OFF-ST-10001476,5,178,0.00,48,South
CA-2015-124107,10-09-2015,10-12-2015,BM-11650,TEC-AC-10002049,5,620,0.00,112,Central
CA-2015-124107,10-09-2015,10-12-2015,BM-11650,TEC-PH-10003875,3,29,0.00,8,Central
CA-2015-124107,10-09-2015,10-12-2015,BM-11650,OFF-EN-10003286,7,58,0.00,27,Central
CA-2015-124107,10-09-2015,10-12-2015,BM-11650,OFF-AP-10003971,3,29,0.10,5,Central
CA-2017-126550,29-03-2017,04-02-2017,RD-19720,OFF-ST-10001031,5,81,0.00,21,Central
CA-2015-138674,14-11-2015,17-11-2015,KB-16585,OFF-FA-10000304,5,9,0.20,2,West
CA-2015-138674,14-11-2015,17-11-2015,KB-16585,TEC-AC-10000358,3,91,0.20,5,West
CA-2015-138674,14-11-2015,17-11-2015,KB-16585,TEC-AC-10002800,4,160,0.20,30,West
CA-2016-165820,26-09-2016,30-09-2016,DW-13585,OFF-PA-10004735,2,13,0.00,6,West
CA-2014-103191,22-09-2014,27-09-2014,VG-21805,OFF-ST-10002574,3,332,0.20,-83,Central
CA-2015-103933,25-09-2015,27-09-2015,DR-12880,TEC-AC-10004171,9,900,0.00,396,East
CA-2015-110548,05-04-2015,05-08-2015,AH-10690,TEC-PH-10002922,7,946,0.20,118,Central
CA-2017-117324,12-08-2017,13-12-2017,JP-15520,TEC-AC-10003023,3,178,0.00,32,Central
CA-2017-117324,12-08-2017,13-12-2017,JP-15520,OFF-AP-10003590,3,1090,0.00,305,Central
CA-2017-117324,12-08-2017,13-12-2017,JP-15520,OFF-LA-10003510,2,61,0.00,28,Central
CA-2017-117324,12-08-2017,13-12-2017,JP-15520,FUR-BO-10003159,4,460,0.00,41,Central
CA-2017-117324,12-08-2017,13-12-2017,JP-15520,OFF-PA-10002713,4,28,0.00,13,Central
CA-2017-143574,29-06-2017,07-02-2017,DR-12880,FUR-BO-10002598,9,639,0.00,185,East
CA-2017-143574,29-06-2017,07-02-2017,DR-12880,OFF-SU-10002537,3,31,0.00,8,East
CA-2017-143574,29-06-2017,07-02-2017,DR-12880,FUR-FU-10003976,2,25,0.00,9,East
CA-2014-111773,29-06-2014,07-03-2014,JK-15625,OFF-BI-10000174,3,14,0.20,5,East
CA-2014-148614,20-01-2014,25-01-2014,MV-17485,OFF-PA-10002893,2,19,0.00,9,West
CA-2014-148614,20-01-2014,25-01-2014,MV-17485,FUR-FU-10003194,2,19,0.00,6,West
CA-2017-156139,31-12-2016,01-06-2017,BP-11155,OFF-BI-10004233,3,38,0.20,13,West
US-2017-147886,28-03-2017,31-03-2017,DH-13075,OFF-PA-10000232,2,13,0.00,6,West
US-2017-147886,28-03-2017,31-03-2017,DH-13075,FUR-FU-10001095,1,26,0.00,10,West
US-2017-147886,28-03-2017,31-03-2017,DH-13075,TEC-MA-10004679,2,533,0.20,53,West
US-2017-147886,28-03-2017,31-03-2017,DH-13075,OFF-PA-10003651,4,27,0.00,13,West
US-2017-147886,28-03-2017,31-03-2017,DH-13075,OFF-PA-10000743,3,20,0.00,10,West
US-2017-147886,28-03-2017,31-03-2017,DH-13075,OFF-ST-10002743,7,795,0.00,8,West
US-2017-147886,28-03-2017,31-03-2017,DH-13075,FUR-FU-10003829,7,22,0.00,7,West
CA-2016-113733,12-08-2016,12-12-2016,LH-16900,TEC-PH-10002496,2,250,0.20,31,South
CA-2016-113733,12-08-2016,12-12-2016,LH-16900,TEC-AC-10002473,3,68,0.20,18,South
CA-2016-113733,12-08-2016,12-12-2016,LH-16900,TEC-AC-10004877,3,17,0.20,-2,South
CA-2017-104913,18-11-2017,22-11-2017,DK-13090,TEC-PH-10000923,5,75,0.00,37,East
CA-2014-145800,30-05-2014,06-05-2014,SS-20410,FUR-TA-10001539,3,355,0.50,-185,Central
CA-2016-125850,22-01-2016,28-01-2016,FP-14320,OFF-LA-10003498,3,44,0.00,22,West
CA-2016-125850,22-01-2016,28-01-2016,FP-14320,OFF-LA-10004484,5,21,0.00,9,West
CA-2016-118514,02-03-2016,02-10-2016,LC-17050,FUR-CH-10000015,4,866,0.00,225,South
CA-2015-150749,29-03-2015,04-03-2015,AS-10240,OFF-AR-10003732,2,6,0.00,1,South
CA-2014-163748,14-10-2014,18-10-2014,HG-15025,OFF-AP-10004052,4,3,0.80,-9,Central
CA-2014-163748,14-10-2014,18-10-2014,HG-15025,TEC-CO-10002095,5,2000,0.20,625,Central
CA-2015-119634,08-11-2015,16-08-2015,BW-11065,FUR-FU-10004270,3,46,0.20,12,South
CA-2015-149300,22-11-2015,23-11-2015,BH-11710,TEC-MA-10000423,3,33,0.50,-2,South
US-2016-111528,30-12-2016,30-12-2016,JP-16135,OFF-ST-10001526,4,481,0.00,125,West
US-2016-111528,30-12-2016,30-12-2016,JP-16135,OFF-BI-10002194,1,6,0.20,2,West
CA-2017-158169,08-12-2017,15-08-2017,JM-16195,OFF-AP-10000828,3,543,0.00,152,West
CA-2017-158169,08-12-2017,15-08-2017,JM-16195,FUR-FU-10001473,4,55,0.00,20,West
CA-2015-162047,11-03-2015,11-05-2015,FH-14365,FUR-CH-10004983,10,1449,0.10,209,East
CA-2015-117772,09-10-2015,09-12-2015,MC-17575,OFF-ST-10003994,6,354,0.00,18,West
US-2014-126340,11-08-2014,14-11-2014,EB-13870,TEC-PH-10004447,3,334,0.20,25,West
CA-2016-149685,10-08-2016,15-10-2016,PM-19135,OFF-LA-10004545,6,60,0.20,20,Central
CA-2017-126396,09-08-2017,09-12-2017,AR-10345,TEC-AC-10003116,6,85,0.20,20,Central
CA-2015-154900,25-02-2015,03-01-2015,SS-20875,OFF-LA-10001641,1,3,0.00,2,East
CA-2015-154900,25-02-2015,03-01-2015,SS-20875,OFF-PA-10002377,4,23,0.00,10,East
CA-2015-103835,24-09-2015,28-09-2015,SC-20440,FUR-FU-10000010,3,15,0.00,5,West
CA-2015-103835,24-09-2015,28-09-2015,SC-20440,OFF-AP-10002651,4,1158,0.00,336,West
CA-2015-158939,26-11-2015,12-01-2015,EA-14035,TEC-CO-10002313,1,600,0.00,234,Central
CA-2016-117408,31-08-2016,09-06-2016,TP-21130,OFF-ST-10001580,2,24,0.20,2,Central
CA-2016-142398,04-12-2016,16-04-2016,BP-11290,FUR-CH-10001545,7,638,0.20,-32,West
